Delay [ns]	Avg StS	0204 Delay[ns]	0204 StS	0205 Delay[ns]	0205 StS	0206 Delay[ns]	0206 StS	0207 Delay[ns]	0207 StS	0208 Delay[ns]	0208 StS	0209 Delay[ns]	0209 StS	0210 Delay[ns]	0210 StS	0211 Delay[ns]	0211 StS
8.350000e+00	8.358811e+07	8.350000e+00	1.183801e+08	8.350000e+00	1.080364e+08	8.350000e+00	8.712250e+07	8.350000e+00	8.009900e+07	8.350000e+00	8.884164e+06	8.350000e+00	7.300606e+07	8.350000e+00	8.493014e+07	8.350000e+00	1.082465e+08
8.400000e+00	9.496702e+07	8.400000e+00	1.377484e+08	8.400000e+00	9.440596e+07	8.400000e+00	4.080354e+07	8.400000e+00	-7.447134e+06	8.400000e+00	1.160041e+08	8.400000e+00	1.631170e+08	8.400000e+00	1.546321e+08	8.400000e+00	6.047216e+07
8.425000e+00	1.105039e+08	8.425000e+00	3.676152e+07	8.425000e+00	9.838980e+07	8.425000e+00	1.371286e+08	8.425000e+00	1.072264e+08	8.425000e+00	8.605840e+07	8.425000e+00	1.725644e+08	8.425000e+00	1.078033e+08	8.425000e+00	1.380987e+08
8.450000e+00	7.699085e+07	8.450000e+00	6.870424e+07	8.450000e+00	4.991651e+07	8.450000e+00	4.211324e+07	8.450000e+00	1.488008e+08	8.450000e+00	1.867604e+08	8.450000e+00	1.215874e+08	8.450000e+00	-3.288787e+07	8.450000e+00	3.093207e+07
8.475000e+00	9.210411e+07	8.475000e+00	1.068721e+08	8.475000e+00	7.585235e+07	8.475000e+00	1.436957e+07	8.475000e+00	6.551438e+07	8.475000e+00	7.953800e+07	8.475000e+00	1.112684e+08	8.475000e+00	1.756069e+08	8.475000e+00	1.078112e+08
8.500000e+00	7.274505e+07	8.500000e+00	1.079852e+08	8.500000e+00	7.676718e+07	8.500000e+00	1.154713e+08	8.500000e+00	1.124902e+08	8.500000e+00	3.676470e+07	8.500000e+00	6.075854e+07	8.500000e+00	2.917054e+07	8.500000e+00	4.255277e+07
8.525000e+00	1.023224e+08	8.525000e+00	1.054305e+08	8.525000e+00	1.215898e+08	8.525000e+00	5.480033e+07	8.525000e+00	5.576325e+07	8.525000e+00	1.799140e+08	8.525000e+00	1.130069e+08	8.525000e+00	1.685309e+08	8.525000e+00	1.954320e+07
8.550000e+00	7.772139e+07	8.550000e+00	6.137282e+07	8.550000e+00	1.127315e+08	8.550000e+00	1.407735e+08	8.550000e+00	1.096707e+08	8.550000e+00	4.493040e+06	8.550000e+00	8.782036e+07	8.550000e+00	8.755397e+07	8.550000e+00	1.735524e+07
8.575000e+00	6.649418e+07	8.575000e+00	1.107909e+08	8.575000e+00	4.486790e+07	8.575000e+00	-8.377632e+06	8.575000e+00	9.958962e+07	8.575000e+00	1.544554e+08	8.575000e+00	9.230302e+07	8.575000e+00	4.295499e+07	8.575000e+00	-4.630789e+06
8.600000e+00	8.261975e+07	8.600000e+00	5.498198e+07	8.600000e+00	8.657869e+07	8.600000e+00	1.574166e+08	8.600000e+00	3.690849e+07	8.600000e+00	6.537060e+07	8.600000e+00	1.092666e+08	8.600000e+00	-4.914014e+07	8.600000e+00	1.995752e+08
8.650000e+00	9.463661e+07	8.650000e+00	1.320912e+08	8.650000e+00	5.496900e+07	8.650000e+00	1.408506e+08	8.650000e+00	1.489110e+08	8.650000e+00	2.485279e+07	8.650000e+00	9.291600e+07	8.650000e+00	1.265908e+08	8.650000e+00	3.591149e+07
8.750000e+00	8.717242e+07	8.750000e+00	1.425084e+08	8.750000e+00	5.596999e+07	8.750000e+00	1.265516e+08	8.750000e+00	4.027351e+07	8.750000e+00	2.144666e+07	8.750000e+00	1.060174e+08	8.750000e+00	1.425009e+08	8.750000e+00	6.211086e+07
8.850000e+00	1.175505e+08	8.850000e+00	1.374066e+08	8.850000e+00	1.298493e+08	8.850000e+00	1.031521e+08	8.850000e+00	1.297112e+08	8.850000e+00	1.097709e+08	8.850000e+00	1.406854e+08	8.850000e+00	8.095092e+07	8.850000e+00	1.088779e+08
8.950000e+00	9.954406e+07	8.950000e+00	8.100277e+07	8.950000e+00	1.546673e+08	8.950000e+00	1.459792e+08	8.950000e+00	1.069166e+08	8.950000e+00	6.897756e+07	8.950000e+00	1.378240e+08	8.950000e+00	2.042611e+07	8.950000e+00	8.055890e+07
9.250000e+00	1.137083e+08	9.250000e+00	1.526837e+08	9.250000e+00	1.775312e+08	9.250000e+00	5.539554e+07	9.250000e+00	1.451155e+08	9.250000e+00	1.397099e+08	9.250000e+00	5.547792e+07	9.250000e+00	9.195100e+07	9.250000e+00	9.180185e+07
9.550000e+00	1.098501e+08	9.550000e+00	1.231010e+08	9.550000e+00	1.204929e+08	9.550000e+00	1.287753e+08	9.550000e+00	1.247374e+08	9.550000e+00	6.407636e+07	9.550000e+00	1.284297e+08	9.550000e+00	8.253358e+07	9.550000e+00	1.066544e+08
9.850000e+00	9.475778e+07	9.850000e+00	1.591344e+07	9.850000e+00	7.495508e+07	9.850000e+00	1.309030e+08	9.850000e+00	2.053398e+07	9.850000e+00	1.639118e+08	9.850000e+00	9.846724e+07	9.850000e+00	1.219221e+08	9.850000e+00	1.314556e+08
1.015000e+01	8.827143e+07	1.015000e+01	1.567018e+08	1.015000e+01	8.166169e+07	1.015000e+01	8.453757e+07	1.015000e+01	9.000454e+07	1.015000e+01	6.008236e+07	1.015000e+01	7.303851e+07	1.015000e+01	-2.488505e+07	1.015000e+01	1.850300e+08
1.025000e+01	9.448094e+07	1.025000e+01	5.741043e+07	1.025000e+01	8.577982e+07	1.025000e+01	5.904044e+07	1.025000e+01	9.675565e+07	1.025000e+01	7.571697e+07	1.025000e+01	8.616770e+07	1.025000e+01	1.511157e+08	1.025000e+01	1.438608e+08
1.035000e+01	9.298261e+07	1.035000e+01	8.922078e+07	1.035000e+01	1.290825e+08	1.035000e+01	1.217156e+08	1.035000e+01	8.795116e+07	1.035000e+01	1.012752e+08	1.035000e+01	5.499239e+07	1.035000e+01	1.862600e+08	1.035000e+01	-2.663677e+07
1.040000e+01	8.132421e+07	1.040000e+01	4.012715e+07	1.040000e+01	1.787882e+08	1.040000e+01	3.873403e+07	1.040000e+01	7.447096e+07	1.040000e+01	7.560952e+07	1.040000e+01	2.763325e+07	1.040000e+01	5.923556e+07	1.040000e+01	1.559950e+08
1.042500e+01	1.016897e+08	1.042500e+01	1.094069e+08	1.042500e+01	8.237749e+07	1.042500e+01	2.919251e+07	1.042500e+01	8.071543e+07	1.042500e+01	1.189140e+08	1.042500e+01	1.624025e+08	1.042500e+01	1.155148e+08	1.042500e+01	1.149937e+08
1.045000e+01	7.820411e+07	1.045000e+01	7.006255e+07	1.045000e+01	5.677802e+07	1.045000e+01	9.773147e+06	1.045000e+01	9.200140e+07	1.045000e+01	3.527219e+07	1.045000e+01	9.836836e+07	1.045000e+01	1.046425e+08	1.045000e+01	1.587347e+08
1.047500e+01	2.546977e+07	1.047500e+01	-3.554333e+07	1.047500e+01	-2.882310e+07	1.047500e+01	5.429780e+07	1.047500e+01	9.485113e+07	1.047500e+01	-1.963988e+07	1.047500e+01	5.157664e+06	1.047500e+01	5.416344e+07	1.047500e+01	7.929444e+07
1.050000e+01	5.997791e+07	1.050000e+01	6.192411e+07	1.050000e+01	1.657003e+08	1.050000e+01	2.618210e+07	1.050000e+01	1.874250e+06	1.050000e+01	2.831758e+07	1.050000e+01	1.251555e+08	1.050000e+01	2.618577e+07	1.050000e+01	4.448364e+07
1.052500e+01	7.976368e+07	1.052500e+01	3.037407e+06	1.052500e+01	6.484106e+07	1.052500e+01	2.078461e+07	1.052500e+01	5.354003e+07	1.052500e+01	1.292988e+08	1.052500e+01	1.492634e+08	1.052500e+01	1.191052e+08	1.052500e+01	9.823892e+07
1.055000e+01	8.891270e+07	1.055000e+01	4.032988e+06	1.055000e+01	2.083631e+07	1.055000e+01	1.576909e+08	1.055000e+01	1.223818e+08	1.055000e+01	1.633192e+08	1.055000e+01	7.067157e+07	1.055000e+01	4.537037e+07	1.055000e+01	1.269985e+08
1.057500e+01	7.523607e+07	1.057500e+01	1.418319e+07	1.057500e+01	7.744520e+07	1.057500e+01	5.316796e+07	1.057500e+01	1.392082e+08	1.057500e+01	8.830619e+07	1.057500e+01	1.135483e+08	1.057500e+01	1.410349e+08	1.057500e+01	-2.500541e+07
1.060000e+01	9.536050e+07	1.060000e+01	8.332438e+07	1.060000e+01	1.005156e+08	1.060000e+01	7.449142e+07	1.060000e+01	9.022106e+07	1.060000e+01	2.667520e+07	1.060000e+01	9.078071e+07	1.060000e+01	1.016300e+08	1.060000e+01	1.952456e+08
1.065000e+01	8.227345e+07	1.065000e+01	4.061809e+07	1.065000e+01	7.891315e+07	1.065000e+01	2.262081e+08	1.065000e+01	1.027601e+08	1.065000e+01	9.206346e+07	1.065000e+01	2.637729e+07	1.065000e+01	5.379737e+07	1.065000e+01	3.745003e+07
1.075000e+01	7.110713e+07	1.075000e+01	1.258458e+08	1.075000e+01	5.055188e+07	1.075000e+01	4.499691e+07	1.075000e+01	4.096762e+07	1.075000e+01	8.582399e+07	1.075000e+01	5.087097e+07	1.075000e+01	9.408000e+07	1.075000e+01	7.571984e+07
1.085000e+01	8.325697e+07	1.085000e+01	1.632752e+08	1.085000e+01	1.100376e+08	1.085000e+01	1.081625e+08	1.085000e+01	1.040932e+07	1.085000e+01	7.420156e+07	1.085000e+01	7.045494e+07	1.085000e+01	1.023221e+08	1.085000e+01	2.719252e+07
1.095000e+01	6.235925e+07	1.095000e+01	8.059327e+07	1.095000e+01	-1.065721e+06	1.095000e+01	5.218110e+07	1.095000e+01	1.308946e+08	1.095000e+01	4.743508e+07	1.095000e+01	8.979319e+06	1.095000e+01	7.035896e+07	1.095000e+01	1.094974e+08
1.125000e+01	7.629575e+07	1.125000e+01	2.756009e+07	1.125000e+01	3.718339e+07	1.125000e+01	1.029415e+08	1.125000e+01	7.126632e+07	1.125000e+01	1.351089e+08	1.125000e+01	1.025332e+08	1.125000e+01	6.226073e+07	1.125000e+01	7.151185e+07
1.155000e+01	8.689719e+07	1.155000e+01	1.084493e+08	1.155000e+01	1.004726e+08	1.155000e+01	1.084862e+08	1.155000e+01	7.279730e+07	1.155000e+01	6.328204e+07	1.155000e+01	9.369886e+07	1.155000e+01	1.085038e+08	1.155000e+01	3.948752e+07
1.185000e+01	6.822256e+07	1.185000e+01	1.561052e+08	1.185000e+01	1.069600e+08	1.185000e+01	7.604331e+07	1.185000e+01	2.959420e+07	1.185000e+01	8.706970e+07	1.185000e+01	3.090979e+06	1.185000e+01	4.979715e+07	1.185000e+01	3.711991e+07
1.215000e+01	8.434240e+07	1.215000e+01	1.175486e+08	1.215000e+01	1.619786e+08	1.215000e+01	-3.109741e+06	1.215000e+01	4.787751e+07	1.215000e+01	1.318268e+08	1.215000e+01	2.779031e+07	1.215000e+01	1.561876e+08	1.215000e+01	3.463952e+07
1.225000e+01	5.906831e+07	1.225000e+01	-6.879397e+06	1.225000e+01	1.167174e+08	1.225000e+01	1.560905e+07	1.225000e+01	5.784532e+07	1.225000e+01	7.783690e+07	1.225000e+01	1.123029e+08	1.225000e+01	5.272089e+07	1.225000e+01	4.639338e+07
1.235000e+01	7.868895e+07	1.235000e+01	3.517576e+07	1.235000e+01	1.508046e+08	1.235000e+01	1.551931e+08	1.235000e+01	5.373148e+07	1.235000e+01	1.235111e+08	1.235000e+01	9.292393e+07	1.235000e+01	4.573933e+07	1.235000e+01	-2.756767e+07
1.240000e+01	5.453210e+07	1.240000e+01	-8.781880e+06	1.240000e+01	1.194203e+08	1.240000e+01	1.177171e+08	1.240000e+01	1.050159e+08	1.240000e+01	1.866831e+07	1.240000e+01	1.246881e+07	1.240000e+01	2.879838e+07	1.240000e+01	4.294987e+07
1.242500e+01	8.407033e+07	1.242500e+01	1.074355e+08	1.242500e+01	1.092924e+08	1.242500e+01	1.745400e+08	1.242500e+01	9.825153e+07	1.242500e+01	2.453476e+07	1.242500e+01	5.188981e+06	1.242500e+01	8.785347e+07	1.242500e+01	6.546603e+07
1.245000e+01	7.927277e+07	1.245000e+01	1.061330e+08	1.245000e+01	8.039520e+07	1.245000e+01	3.252467e+07	1.245000e+01	5.136839e+07	1.245000e+01	6.569079e+07	1.245000e+01	1.498996e+08	1.245000e+01	6.807801e+07	1.245000e+01	8.009249e+07
1.247500e+01	7.929881e+07	1.247500e+01	8.594236e+07	1.247500e+01	1.904854e+07	1.247500e+01	1.425532e+08	1.247500e+01	1.987948e+07	1.247500e+01	7.376782e+07	1.247500e+01	1.132197e+08	1.247500e+01	8.848059e+07	1.247500e+01	9.149881e+07
1.250000e+01	5.748559e+07	1.250000e+01	5.332653e+07	1.250000e+01	-8.119119e+06	1.250000e+01	4.632950e+07	1.250000e+01	5.067997e+07	1.250000e+01	-2.577240e+07	1.250000e+01	1.366640e+08	1.250000e+01	1.603846e+08	1.250000e+01	4.639164e+07
1.252500e+01	8.451286e+07	1.252500e+01	1.251442e+08	1.252500e+01	1.099838e+08	1.252500e+01	1.171899e+08	1.252500e+01	1.070079e+08	1.252500e+01	1.084293e+08	1.252500e+01	-2.527431e+07	1.252500e+01	4.281969e+07	1.252500e+01	9.080239e+07
1.255000e+01	9.219294e+07	1.255000e+01	7.360830e+07	1.255000e+01	1.349386e+08	1.255000e+01	2.853768e+07	1.255000e+01	1.139290e+08	1.255000e+01	1.289004e+08	1.255000e+01	8.871576e+07	1.255000e+01	1.273764e+08	1.255000e+01	4.153734e+07
1.257500e+01	1.097256e+08	1.257500e+01	1.133799e+08	1.257500e+01	1.578430e+08	1.257500e+01	1.261398e+08	1.257500e+01	1.058007e+08	1.257500e+01	1.424234e+08	1.257500e+01	6.562931e+07	1.257500e+01	1.219125e+08	1.257500e+01	4.467646e+07
1.260000e+01	6.492486e+07	1.260000e+01	4.253281e+07	1.260000e+01	-7.121627e+06	1.260000e+01	6.344014e+06	1.260000e+01	9.492270e+07	1.260000e+01	6.322195e+07	1.260000e+01	1.195203e+08	1.260000e+01	1.198503e+08	1.260000e+01	8.012841e+07
1.265000e+01	6.923478e+07	1.265000e+01	1.117001e+08	1.265000e+01	8.271721e+07	1.265000e+01	1.000787e+08	1.265000e+01	4.919857e+07	1.265000e+01	1.055369e+08	1.265000e+01	-1.170232e+07	1.265000e+01	5.607174e+07	1.265000e+01	6.027730e+07
1.275000e+01	7.035379e+07	1.275000e+01	5.335335e+07	1.275000e+01	1.368253e+08	1.275000e+01	6.420003e+06	1.275000e+01	1.228473e+08	1.275000e+01	7.418674e+07	1.275000e+01	8.935289e+07	1.275000e+01	4.832787e+07	1.275000e+01	3.151686e+07
1.285000e+01	6.395258e+07	1.285000e+01	1.281456e+08	1.285000e+01	1.078060e+08	1.285000e+01	5.542612e+07	1.285000e+01	1.729110e+07	1.285000e+01	-1.607943e+07	1.285000e+01	2.951971e+07	1.285000e+01	1.184550e+08	1.285000e+01	7.105653e+07
1.295000e+01	6.768799e+07	1.295000e+01	1.231418e+08	1.295000e+01	1.043025e+08	1.295000e+01	-1.826133e+07	1.295000e+01	3.489159e+07	1.295000e+01	1.094511e+08	1.295000e+01	3.072160e+07	1.295000e+01	4.575276e+07	1.295000e+01	1.115039e+08
1.325000e+01	5.955216e+07	1.325000e+01	3.179780e+07	1.325000e+01	6.594812e+07	1.325000e+01	7.588536e+07	1.325000e+01	6.057200e+07	1.325000e+01	6.758277e+07	1.325000e+01	-4.973487e+07	1.325000e+01	1.424191e+08	1.325000e+01	8.194696e+07
1.355000e+01	7.920704e+07	1.355000e+01	1.138213e+08	1.355000e+01	-6.119975e+06	1.355000e+01	8.043390e+07	1.355000e+01	3.612949e+07	1.355000e+01	1.358950e+08	1.355000e+01	7.289266e+07	1.355000e+01	1.346154e+08	1.355000e+01	6.598856e+07
1.385000e+01	9.385290e+07	1.385000e+01	1.265610e+08	1.385000e+01	5.002814e+06	1.385000e+01	4.906035e+07	1.385000e+01	1.552120e+08	1.385000e+01	7.915985e+07	1.385000e+01	1.745915e+08	1.385000e+01	6.224378e+07	1.385000e+01	9.899191e+07
1.415000e+01	8.315773e+07	1.415000e+01	1.434524e+08	1.415000e+01	7.960929e+07	1.415000e+01	8.627540e+07	1.415000e+01	1.086176e+08	1.415000e+01	3.751665e+07	1.415000e+01	8.286830e+07	1.415000e+01	1.279511e+08	1.415000e+01	-1.028893e+06
1.425000e+01	6.041296e+07	1.425000e+01	7.300395e+07	1.425000e+01	7.456721e+07	1.425000e+01	5.108836e+07	1.425000e+01	3.152259e+07	1.425000e+01	7.647282e+07	1.425000e+01	4.680682e+07	1.425000e+01	8.098691e+07	1.425000e+01	4.885499e+07
1.435000e+01	4.193481e+07	1.435000e+01	3.111011e+07	1.435000e+01	1.107457e+07	1.435000e+01	4.250473e+07	1.435000e+01	3.493949e+07	1.435000e+01	2.739887e+07	1.435000e+01	1.252865e+08	1.435000e+01	-1.513918e+07	1.435000e+01	7.830336e+07
1.440000e+01	9.635643e+07	1.440000e+01	4.459677e+07	1.440000e+01	6.283813e+07	1.440000e+01	1.670405e+08	1.440000e+01	7.395258e+07	1.440000e+01	5.222824e+07	1.440000e+01	3.443185e+07	1.440000e+01	1.831126e+08	1.440000e+01	1.526508e+08
1.442500e+01	9.480329e+07	1.442500e+01	7.888799e+07	1.442500e+01	1.325658e+08	1.442500e+01	6.492980e+07	1.442500e+01	7.287811e+07	1.442500e+01	7.711033e+07	1.442500e+01	1.316725e+08	1.442500e+01	6.420052e+07	1.442500e+01	1.361813e+08
1.445000e+01	6.736806e+07	1.445000e+01	6.311958e+07	1.445000e+01	4.730070e+07	1.445000e+01	1.377063e+08	1.445000e+01	6.312504e+07	1.445000e+01	3.217923e+07	1.445000e+01	3.842771e+07	1.445000e+01	1.021725e+08	1.445000e+01	5.491339e+07
1.447500e+01	8.113141e+07	1.447500e+01	8.399316e+07	1.447500e+01	5.621257e+07	1.447500e+01	1.470427e+07	1.447500e+01	-2.745024e+07	1.447500e+01	1.151386e+08	1.447500e+01	1.667481e+08	1.447500e+01	6.045840e+07	1.447500e+01	1.792464e+08
1.450000e+01	1.162521e+08	1.450000e+01	1.847091e+08	1.450000e+01	9.857216e+07	1.450000e+01	1.645641e+08	1.450000e+01	1.248677e+08	1.450000e+01	1.260605e+08	1.450000e+01	1.214401e+08	1.450000e+01	5.154071e+07	1.450000e+01	5.826228e+07
1.452500e+01	7.641798e+07	1.452500e+01	1.727925e+08	1.452500e+01	1.988780e+08	1.452500e+01	1.100284e+08	1.452500e+01	5.043155e+07	1.452500e+01	5.748113e+07	1.452500e+01	5.982292e+07	1.452500e+01	-1.619973e+07	1.452500e+01	-2.189095e+07
1.455000e+01	8.409897e+07	1.455000e+01	7.963390e+07	1.455000e+01	1.137843e+08	1.455000e+01	5.083603e+07	1.455000e+01	8.023951e+07	1.455000e+01	7.277978e+07	1.455000e+01	1.150199e+08	1.455000e+01	3.849873e+07	1.455000e+01	1.219996e+08
1.457500e+01	8.794666e+07	1.457500e+01	5.528587e+07	1.457500e+01	7.854062e+07	1.457500e+01	1.135479e+08	1.457500e+01	1.692984e+08	1.457500e+01	-4.605266e+06	1.457500e+01	7.919547e+07	1.457500e+01	1.376288e+08	1.457500e+01	7.468149e+07
1.460000e+01	5.430231e+07	1.460000e+01	5.248881e+07	1.460000e+01	4.074974e+07	1.460000e+01	1.907072e+07	1.460000e+01	6.879157e+07	1.460000e+01	3.014532e+07	1.460000e+01	9.530124e+07	1.460000e+01	1.278694e+08	1.460000e+01	1.650159e+03
1.465000e+01	7.199456e+07	1.465000e+01	1.474740e+08	1.465000e+01	9.104981e+07	1.465000e+01	5.336115e+06	1.465000e+01	1.222040e+08	1.465000e+01	8.726808e+07	1.465000e+01	-4.125648e+07	1.465000e+01	1.101364e+08	1.465000e+01	5.374455e+07
1.475000e+01	7.477992e+07	1.475000e+01	5.440566e+07	1.475000e+01	5.627087e+07	1.475000e+01	1.005493e+08	1.475000e+01	6.455129e+07	1.475000e+01	8.926918e+07	1.475000e+01	5.304480e+07	1.475000e+01	1.017453e+08	1.475000e+01	7.840297e+07
1.485000e+01	7.406460e+07	1.485000e+01	6.862914e+07	1.485000e+01	1.381507e+08	1.485000e+01	4.368509e+07	1.485000e+01	8.001024e+07	1.485000e+01	8.092673e+07	1.485000e+01	2.193207e+07	1.485000e+01	8.029303e+07	1.485000e+01	7.888979e+07
1.495000e+01	6.873204e+07	1.495000e+01	1.849439e+08	1.495000e+01	4.759462e+07	1.495000e+01	4.617883e+07	1.495000e+01	2.243479e+06	1.495000e+01	1.046703e+08	1.495000e+01	1.262500e+08	1.495000e+01	3.696590e+07	1.495000e+01	1.009262e+06
1.525000e+01	4.551971e+07	1.525000e+01	2.388242e+07	1.525000e+01	1.393735e+08	1.525000e+01	-2.137335e+07	1.525000e+01	-2.259092e+06	1.525000e+01	4.397064e+07	1.525000e+01	7.706040e+07	1.525000e+01	-2.156302e+07	1.525000e+01	1.250662e+08
1.555000e+01	3.825102e+07	1.555000e+01	6.573706e+07	1.555000e+01	-3.898383e+07	1.555000e+01	1.093706e+08	1.555000e+01	4.144327e+07	1.555000e+01	2.303924e+07	1.555000e+01	8.321265e+06	1.555000e+01	6.223988e+07	1.555000e+01	3.484066e+07
1.585000e+01	6.184171e+07	1.585000e+01	4.308379e+07	1.585000e+01	5.502330e+07	1.585000e+01	1.198915e+08	1.585000e+01	5.961605e+07	1.585000e+01	-1.318369e+07	1.585000e+01	4.408036e+07	1.585000e+01	1.069720e+08	1.585000e+01	7.925037e+07
1.615000e+01	6.856629e+07	1.615000e+01	1.419672e+08	1.615000e+01	8.309927e+07	1.615000e+01	7.604395e+07	1.615000e+01	3.597923e+07	1.615000e+01	1.347236e+08	1.615000e+01	-2.545407e+07	1.615000e+01	3.216074e+07	1.615000e+01	7.001039e+07
1.625000e+01	2.852785e+07	1.625000e+01	-1.455759e+07	1.625000e+01	7.243154e+07	1.625000e+01	1.422852e+08	1.625000e+01	5.521980e+07	1.625000e+01	7.864973e+07	1.625000e+01	9.793407e+06	1.625000e+01	-5.929530e+07	1.625000e+01	-5.630395e+07
1.635000e+01	6.316926e+07	1.635000e+01	4.238108e+07	1.635000e+01	1.946523e+02	1.635000e+01	7.377665e+07	1.635000e+01	9.491302e+07	1.635000e+01	9.647919e+07	1.635000e+01	7.766138e+07	1.635000e+01	3.854162e+07	1.635000e+01	8.160094e+07
1.640000e+01	4.629514e+07	1.640000e+01	4.541479e+07	1.640000e+01	8.249292e+07	1.640000e+01	4.785608e+07	1.640000e+01	9.668380e+07	1.640000e+01	-5.404570e+07	1.640000e+01	4.841684e+07	1.640000e+01	4.876770e+07	1.640000e+01	5.477470e+07
1.642500e+01	6.275439e+07	1.642500e+01	6.611523e+07	1.642500e+01	5.217106e+07	1.642500e+01	3.472584e+07	1.642500e+01	3.606510e+07	1.642500e+01	1.013623e+08	1.642500e+01	1.144764e+08	1.642500e+01	1.108771e+07	1.642500e+01	8.603151e+07
1.645000e+01	6.288879e+07	1.645000e+01	1.163706e+08	1.645000e+01	1.312402e+08	1.645000e+01	-1.229790e+07	1.645000e+01	3.502706e+07	1.645000e+01	2.346381e+07	1.645000e+01	-4.948801e+06	1.645000e+01	7.510687e+07	1.645000e+01	1.391485e+08
1.647500e+01	4.038304e+07	1.647500e+01	-3.240873e+07	1.647500e+01	9.564189e+06	1.647500e+01	7.155046e+06	1.647500e+01	1.512675e+08	1.647500e+01	2.236978e+07	1.647500e+01	4.982138e+06	1.647500e+01	1.065190e+08	1.647500e+01	5.361540e+07
1.650000e+01	6.663092e+07	1.650000e+01	1.002686e+08	1.650000e+01	4.199988e+07	1.650000e+01	9.441583e+07	1.650000e+01	-2.033456e+07	1.650000e+01	8.229777e+07	1.650000e+01	1.499623e+08	1.650000e+01	4.171305e+07	1.650000e+01	4.272446e+07
1.652500e+01	5.568384e+07	1.652500e+01	1.271459e+08	1.652500e+01	5.620626e+07	1.652500e+01	2.058690e+07	1.652500e+01	8.245257e+07	1.652500e+01	9.598668e+07	1.652500e+01	-2.403122e+07	1.652500e+01	5.896676e+07	1.652500e+01	2.815690e+07
1.655000e+01	7.048851e+07	1.655000e+01	5.296712e+07	1.655000e+01	1.613937e+08	1.655000e+01	8.655711e+07	1.655000e+01	3.006446e+07	1.655000e+01	5.825288e+07	1.655000e+01	4.218972e+07	1.655000e+01	9.145687e+07	1.655000e+01	4.102623e+07
1.657500e+01	1.183227e+08	1.657500e+01	1.158800e+08	1.657500e+01	7.093764e+07	1.657500e+01	1.386217e+08	1.657500e+01	1.015691e+08	1.657500e+01	1.474959e+08	1.657500e+01	2.002611e+08	1.657500e+01	2.970187e+07	1.657500e+01	1.421140e+08
1.660000e+01	5.685082e+07	1.660000e+01	2.931679e+07	1.660000e+01	6.539430e+07	1.660000e+01	1.391540e+08	1.660000e+01	3.253681e+06	1.660000e+01	1.125182e+08	1.660000e+01	5.583567e+07	1.660000e+01	6.515243e+07	1.660000e+01	-1.581853e+07
1.665000e+01	5.717550e+07	1.665000e+01	1.988174e+07	1.665000e+01	-1.054705e+08	1.665000e+01	9.137563e+07	1.665000e+01	1.594635e+08	1.665000e+01	1.691010e+07	1.665000e+01	4.346700e+07	1.665000e+01	1.453845e+08	1.665000e+01	8.639200e+07
1.675000e+01	5.234193e+07	1.675000e+01	-4.392773e+07	1.675000e+01	2.885794e+07	1.675000e+01	1.562111e+08	1.675000e+01	3.906992e+07	1.675000e+01	2.034620e+07	1.675000e+01	2.368535e+07	1.675000e+01	1.072016e+08	1.675000e+01	8.729103e+07
1.685000e+01	8.550396e+07	1.685000e+01	9.253683e+07	1.685000e+01	1.464987e+08	1.685000e+01	1.483630e+08	1.685000e+01	6.893938e+07	1.685000e+01	-6.797643e+06	1.685000e+01	-4.005720e+07	1.685000e+01	1.558044e+08	1.685000e+01	1.187442e+08
1.695000e+01	6.765252e+07	1.695000e+01	5.886604e+07	1.695000e+01	8.655776e+07	1.695000e+01	-2.091088e+07	1.695000e+01	7.513030e+07	1.695000e+01	1.109486e+08	1.695000e+01	1.285657e+08	1.695000e+01	-9.251823e+06	1.695000e+01	1.113145e+08
1.725000e+01	5.787322e+07	1.725000e+01	4.628240e+07	1.725000e+01	9.640858e+07	1.725000e+01	3.124554e+06	1.725000e+01	9.109220e+07	1.725000e+01	3.752559e+07	1.725000e+01	3.013446e+06	1.725000e+01	4.318421e+07	1.725000e+01	1.423548e+08
1.755000e+01	6.267223e+07	1.755000e+01	9.882304e+07	1.755000e+01	4.032326e+07	1.755000e+01	4.772340e+07	1.755000e+01	6.676434e+07	1.755000e+01	7.019626e+07	1.755000e+01	3.392559e+07	1.755000e+01	7.503575e+07	1.755000e+01	6.858616e+07
1.785000e+01	5.798169e+07	1.785000e+01	1.150754e+08	1.785000e+01	9.785580e+07	1.785000e+01	-4.990176e+07	1.785000e+01	5.679050e+07	1.785000e+01	6.086207e+07	1.785000e+01	1.829332e+08	1.785000e+01	5.807518e+07	1.785000e+01	-5.783687e+07
1.815000e+01	2.780345e+07	1.815000e+01	6.147558e+07	1.815000e+01	-2.601393e+07	1.815000e+01	3.198575e+07	1.815000e+01	7.880066e+07	1.815000e+01	-6.562685e+07	1.815000e+01	9.316376e+07	1.815000e+01	-2.671401e+07	1.815000e+01	7.535661e+07
1.825000e+01	5.501669e+07	1.825000e+01	1.110467e+08	1.825000e+01	7.561033e+07	1.825000e+01	-4.864842e+07	1.825000e+01	1.334935e+08	1.825000e+01	4.511165e+07	1.825000e+01	8.268515e+07	1.825000e+01	4.892029e+07	1.825000e+01	-8.085691e+06
